"PWS ID","PWS Name","EPA Region","Primacy Agency","PWS Type","Population Served Count","Cities Served","Counties Served","# of Facilities","# of Violations","# of Site Visits"
"CA1200538","MYERS FLAT M.W.S. INC.","Region 9","California","Community water system","400","-","-","4","28","12"
"CA5610024","CASITAS MUNICIPAL WATER DIST","Region 9","California","Community water system","9,379","-","-","8","7","30"
"CA0810001","CITY OF CRESCENT CITY","Region 9","California","Community water system","14,000","CRESCENT CITY","-","5","0","29"
"CA0810003","BERTSCH OCEAN VIEW CSD","Region 9","California","Community water system","1,600","-","-","2","1","11"
"CA3810003","HHW&P MOCCASIN COMPOUND-SFPUC","Region 9","California","Community water system","150","-","-","3","2","14"
"CA3810001","SAN FRANCISCO REGIONAL WATER SYSTEM","Region 9","California","Community water system","600","-","-","30","7","76"
"CA0110018","SFPUC-PLEASANTON WELLS","Region 9","California","Community water system","1","-","-","10","0","5"
"CA0110012","TOWN OF SUNOL-SFPUC","Region 9","California","Community water system","450","-","-","2","1","4"
"CA4900728","EVERGREEN MOBILE ESTATES","Region 9","California","Community water system","70","-","-","3","14","3"
"CA4900551","MELITA HEIGHTS MUTUAL WATER COMPANY","Region 9","California","Community water system","64","-","-","3","15","3"
"CA1700574","LAKE COUNTY CSA 18 - STARVIEW","Region 9","California","Community water system","40","-","-","4","35","4"
"CA1700563","LAKE COUNTY CSA 22 - MT. HANNAH","Region 9","California","Community water system","100","-","-","6","3","5"
"CA1700554","LAKE COUNTY CSA 13 - KONO TAYEE","Region 9","California","Community water system","397","-","-","4","4","3"
"CA1700516","LAKE COUNTY CSA 16 - PARADISE VALLEY","Region 9","California","Community water system","133","-","-","5","1","4"
"CA0400042","FOREST VILLAGE LLC","Region 9","California","Community water system","34","-","-","2","11","7"
"CA0400046","PONDEROSA MOBILE ESTATES","Region 9","California","Community water system","70","-","-","3","5","4"
"CA0400049","BUTTE CREEK MHP","Region 9","California","Community water system","100","-","-","11","12","7"
"CA0400090","MOUNTAIN VILLAGE HOMEOWNER'S ASSOC","Region 9","California","Community water system","40","-","-","5","37","9"
"CA3000585","PAGE AVENUE MUTUAL WATER COMPANY","Region 9","California","Community water system","115","-","-","3","14","8"
"CA3210005","GRAEAGLE WATER COMPANY","Region 9","California","Community water system","737","-","-","3","2","14"
"CA1000016","DORABELLE MUTUAL WATER COMPANY","Region 9","California","Community water system","70","-","-","3","12","5"
"CA0800861","RESERVATION RANCH","Region 9","California","Community water system","50","-","-","3","3","6"
"CA1700674","WALNUT COVE MOBILE ESTATES","Region 9","California","Community water system","200","-","-","3","11","4"
"CA4900799","EL PORTAL MOBILE ESTATES","Region 9","California","Community water system","200","-","-","8","16","4"
"CA3710044","RINCON DEL DIABLO MWD (ID-A)","Region 9","California","Community water system","3,435","-","-","2","1","5"
"CA1910245","SANTA FE SPRINGS - CITY, WATER DEPT.","Region 9","California","Community water system","18,199","SANTA FE SPRINGS","-","22","4","25"
"CA4600009","SIERRA BROOKS PSD","Region 9","California","Community water system","515","-","-","3","11","15"
"CA1510040","KERN COUNTY WATER AGENCY","Region 9","California","Community water system","0","-","-","34","0","11"
"CA3410704","SCWA MATHER-SUNRISE","Region 9","California","Community water system","15,170","-","-","28","1","13"
"CA3410029","SCWA - LAGUNA/VINEYARD","Region 9","California","Community water system","148,814","-","-","99","0","18"
"CA3410002","SCWA - ARDEN PARK VISTA","Region 9","California","Community water system","9,841","-","-","32","1","7"
"CA1910044","GLENDORA-CITY, WATER DEPT.","Region 9","California","Community water system","45,300","GLENDORA","-","26","0","22"
"CA1200706","MIDWAY RV PARK","Region 9","California","Community water system","130","-","-","3","13","8"
"CA3610075","CHINO BASIN DESALTER AUTH. - DESALTER 1","Region 9","California","Community water system","0","-","-","37","0","4"
"CA3310083","CHINO BASIN DESALTER AUTH. - DESALTER 2","Region 9","California","Community water system","0","-","-","15","0","10"
"CA3700934","PAUMA VALLEY MUTUAL WATER COMPANY","Region 9","California","Community water system","120","-","-","12","50","10"
"CA3700958","LOS TULES MUTUAL WATER COMPANY","Region 9","California","Community water system","140","-","-","10","17","11"
"CA3700962","OAKVALE PARK","Region 9","California","Community water system","100","-","-","6","22","15"
"CA3700968","SAN PASQUAL ACADEMY","Region 9","California","Community water system","350","-","-","11","20","15"
"CA3701184","BUTTERFIELD RANCH","Region 9","California","Community water system","350","-","-","7","18","10"
"CA3701341","QUIET OAKS MOBILE HOME PARK","Region 9","California","Community water system","120","-","-","6","62","12"
"CA3701747","NORTH PEAK MUTUAL WATER COMPANY","Region 9","California","Community water system","25","-","-","7","14","6"
"CA3701780","RICHARDSON BEARDSLEY PARK INC.","Region 9","California","Community water system","28","-","-","7","14","9"
"CA3701793","TWIN LAKES RESORT","Region 9","California","Community water system","200","-","-","12","21","10"
"CA3701837","WYNOLA WATER DISTRICT","Region 9","California","Community water system","120","-","-","14","12","8"
"CA3410033","FLORIN COUNTY WATER DISTRICT","Region 9","California","Community water system","7,652","-","-","23","15","21"
"CA1009147","FARMING D","Region 9","California","Community water system","110","-","-","3","40","14"
"CA5410002","DINUBA, CITY OF","Region 9","California","Community water system","23,966","DINUBA","-","36","16","14"
"CA1010051","FCWWD #18/FRIANT","Region 9","California","Community water system","800","-","-","3","24","18"
"CA1010062","FCWWD #18/MIRA BELLA","Region 9","California","Community water system","58","-","-","3","0","1"
"CA2710016","LITTLE BEAR WATER COMPANY","Region 9","California","Community water system","2,303","-","-","6","8","8"
"CA1700601","LE TRIANON FAMILY RESORT","Region 9","California","Community water system","250","-","-","5","21","2"
"CA3310030","PINE COVE WATER DISTRICT","Region 9","California","Community water system","1,000","-","-","35","8","7"
"CA5610005","MEINERS OAKS CWD","Region 9","California","Community water system","4,200","-","-","17","10","21"
"CA4510007","COTTONWOOD COUNTY WATER DIST.","Region 9","California","Community water system","2,986","-","-","6","3","14"
"CA4110019","O'CONNOR TRACT CO-OPERATIVE WATER CO.","Region 9","California","Community water system","3,128","-","-","3","3","13"
"CA2710018","SEASIDE MUNICIPAL WATER SYSTEM","Region 9","California","Community water system","2,800","-","-","13","8","9"
"CA1510042","MOUNTAIN MESA WC","Region 9","California","Community water system","1,131","-","-","15","3","5"
"CA1510016","RAND COMMUNITIES WATER DISTRICT","Region 9","California","Community water system","450","-","-","3","54","6"
"CA3310052","LAKE HEMET-GARNER VALLEY","Region 9","California","Community water system","402","-","-","13","3","6"
"CA3310080","LAKE HEMET MWD-CAMP GROUND","Region 9","California","Community water system","825","-","-","5","1","5"
"CA2410008","MEADOWBROOK WC","Region 9","California","Community water system","6,309","-","-","17","7","12"
"CA5601401","KROTONA INSTITUTE","Region 9","California","Community water system","25","-","-","6","13","10"
"CA3110017","SIERRA LAKES COUNTY WATER DIST","Region 9","California","Community water system","185","-","-","5","1","8"
"CA4600017","R.R. LEWIS SMALL WC","Region 9","California","Community water system","324","-","-","3","55","25"
"CA3610801","CDF - PILOT ROCK CONSERVATION CAMP","Region 9","California","Community water system","85","-","-","6","5","4"
"CA5610021","WARRING WATER SERVICE INC","Region 9","California","Community water system","2,100","-","-","9","2","10"
"CA5500120","49ER TRAILER RANCH","Region 9","California","Community water system","148","-","-","5","5","11"
"CA1910084","MAYWOOD MUTUAL WATER CO. #1","Region 9","California","Community water system","5,500","-","-","10","2","19"
"CA4410008","MT. HERMON ASSOCIATION, INC.","Region 9","California","Community water system","2,250","-","-","14","2","7"
"CA5710009","UC - DAVIS","Region 9","California","Community water system","40,185","-","-","29","3","8"
"CA3310015","ELSINORE VALLEY MWD - TEMESCAL","Region 9","California","Community water system","2,294","-","-","12","2","7"
"CA3310012","ELSINORE VALLEY MWD","Region 9","California","Community water system","142,264","-","-","67","12","67"
"CA4300581","VELLADAO MOBILE HOME PARK","Region 9","California","Community water system","75","-","-","2","8","4"
"CA4510003","BURNEY WATER DISTRICT","Region 9","California","Community water system","3,154","-","-","8","16","21"
"CA4510005","CITY OF REDDING","Region 9","California","Community water system","93,520","REDDING","-","62","5","48"
"CA4510011","CENTERVILLE C.S.D.","Region 9","California","Community water system","3,992","-","-","2","2","18"
"CA1510701","EDWARDS AFB - MAIN BASE","Region 9","California","Community water system","11,004","-","-","39","8","8"
"CA5610022","VENTURA RIVER WATER DISTRICT","Region 9","California","Community water system","5,700","-","-","17","2","16"
"CA0310005","PINE GROVE COMM SERV DIST","Region 9","California","Community water system","846","-","-","6","11","9"
"CA1510052","NORTH EDWARDS WD","Region 9","California","Community water system","600","-","-","5","43","5"
"CA3510006","MISSION OAKS MOBILE HOME PARK","Region 9","California","Community water system","500","-","-","8","10","8"
"CA1210004","EUREKA, CITY OF","Region 9","California","Community water system","28,344","EUREKA","-","5","1","26"
"CA4700541","CHATEAU SHASTA MOBILE HOME & RV PARK","Region 9","California","Community water system","55","-","-","3","6","7"
"CA1710003","HIGHLANDS MUTUAL WATER COMPANY","Region 9","California","Community water system","6,169","-","-","4","1","11"
"CA2700686","GARLEN COURT WS","Region 9","California","Community water system","69","-","-","3","10","9"
"CA2700594","HIDDEN VALLEY WA","Region 9","California","Community water system","51","-","-","3","18","11"
"CA4000750","RIM ROCK WATER COMPANY","Region 9","California","Community water system","55","-","-","4","2","9"
"CA4000512","BELLA VISTA MOBILE LODGE","Region 9","California","Community water system","200","-","-","6","6","9"
"CA3310018","HOME GARDENS COUNTY WD","Region 9","California","Community water system","3,033","-","-","13","66","13"
"CA3910019","LINDEN COUNTY WATER DISTRICT","Region 9","California","Community water system","1,450","-","-","17","7","13"
"CA2110008","LAWSON S LANDING","Region 9","California","Community water system","900","-","-","14","7","10"
"CA1010030","TRANQUILLITY IRRIGATION DISTRICT","Region 9","California","Community water system","800","-","-","10","45","6"
"CA5010021","DENAIR COMMUNITY SERVICES DISTRICT","Region 9","California","Community water system","3,225","-","-","17","18","18"
"CA0610003","MAXWELL PUBLIC UTILITY DISTRICT","Region 9","California","Community water system","1,323","-","-","7","3","17"
"CA4800564","HIDDEN ACRES TRAILER VILLA","Region 9","California","Community water system","80","-","-","6","37","9"
"CA5301104","COVINGTON MILL MWC-DIVISION B","Region 9","California","Community water system","40","-","-","8","3","5"
"CA3310022","LAKE HEMET MWD","Region 9","California","Community water system","50,001","-","-","61","2","16"
"CA1000267","KINGS CANYON MOBILE HOME PARK","Region 9","California","Community water system","85","-","-","7","42","17"
"CA1500452","RIVERDALE VILLAGE","Region 9","California","Community water system","750","-","-","4","13","6"
"CA1410004","LADWP - BIG PINE","Region 9","California","Community water system","0","-","-","3","2","3"
"CA1010020","LATON COMMUNITY SERVICES DISTRICT","Region 9","California","Community water system","1,824","-","-","8","8","8"
"CA3610093","ARROWHEAD VILLAS MUTUAL SERVICE COMPANY","Region 9","California","Community water system","793","-","-","12","4","5"
"CA1000069","SHAVER LAKE HEIGHTS PROP ASSN","Region 9","California","Community water system","345","-","-","6","11","5"
"CA3500556","MISSION FARM R.V. PARK","Region 9","California","Community water system","110","-","-","5","32","10"
"CA1910124","PASADENA-CITY, WATER DEPT.","Region 9","California","Community water system","166,482","PASADENA","-","65","4","28"
"CA3110044","TAHOE CITY PUD - ALPINE PEAKS","Region 9","California","Community water system","201","TAHOE CITY","-","2","2","4"
"CA4210002","LOS ALAMOS COMMUNITY SER DIST","Region 9","California","Community water system","1,800","-","-","15","1","14"
"CA4900676","SEQUOIA GARDENS MOBILE HOME PARK","Region 9","California","Community water system","300","-","-","3","25","3"
"CA1200671","BENBOW W.C.","Region 9","California","Community water system","150","-","-","3","33","7"
"CA4700539","MACDOEL WATERWORKS","Region 9","California","Community water system","35","-","-","2","9","8"
"CA3310029","PERRIS, CITY OF","Region 9","California","Community water system","9,000","PERRIS","-","7","8","9"
"CA3310082","NORTH PERRIS WATER SYSTEM","Region 9","California","Community water system","3,350","-","-","7","2","9"
"CA1200553","WEOTT C.S.D.","Region 9","California","Community water system","364","-","-","10","42","17"
